Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131375,423,FRANCIA,11041.0,N'GOLO KANTE',30184.0,WILLIAM SALIBA,34,Pass,Accurate,1,1t,2,34,2,42,,,68.08,58.35,54.81,34.43,Possession Phase
131375,423,FRANCIA,30184.0,WILLIAM SALIBA,11041.0,N'GOLO KANTE',34,Pass,Accurate,1,1t,2,38,2,46,,,50.48,40.34,50.77,57.34,Pass
131375,423,FRANCIA,11041.0,N'GOLO KANTE',17928.0,JULES KOUNDE',34,Pass,Accurate,1,1t,2,39,2,47,,,50.77,57.34,65.34,66.56,Pass
131375,423,FRANCIA,17928.0,JULES KOUNDE',,,34,Pass,Inaccurate,1,1t,2,40,2,48,,,65.34,66.56,67.50,64.83,Pass
131375,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,704,Intercept,,1,1t,2,41,2,49,,,37.50,3.17,,,Pass
131375,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,738,Ball Line Out,,1,1t,2,43,2,49,,,37.93,0.00,,,Intercept
131375,423,FRANCIA,17928.0,JULES KOUNDE',14949.0,DAYOT UPAMECANO,34,Pass,Accurate,1,1t,2,48,2,56,,,66.06,68.00,33.61,63.53,Ball Line Out
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,21438.0,MIKE MAIGNAN,34,Pass,Accurate,1,1t,2,50,2,58,,,33.61,63.53,15.72,44.52,Pass
131375,423,FRANCIA,17928.0,JULES KOUNDE',,,3,Set Pieces,Throw-in,1,1t,2,50,2,56,,,66.06,68.00,33.61,63.53,Pass
131375,510,AUSTRIA,,,,,4,Set Pieces Against,Throw-in,1,1t,2,50,2,56,,,38.94,0.00,71.39,4.47,Set Pieces
131375,423,FRANCIA,,,,,927,Possession Phase,,1,1t,2,51,3,21,,,,,,,Set Pieces Against
131375,423,FRANCIA,21438.0,MIKE MAIGNAN,30184.0,WILLIAM SALIBA,34,Pass,Accurate,1,1t,2,53,3,1,,,16.73,41.78,24.23,22.91,Possession Phase
131375,423,FRANCIA,21438.0,MIKE MAIGNAN,30184.0,WILLIAM SALIBA,14,GK Play,Pass,1,1t,2,54,3,1,,,16.73,41.78,24.23,22.91,Pass
131375,423,FRANCIA,30184.0,WILLIAM SALIBA,7437.0,ADRIEN RABIOT,34,Pass,Accurate,1,1t,2,59,3,7,,,34.76,19.88,34.76,30.11,GK Play
131375,423,FRANCIA,7437.0,ADRIEN RABIOT,30184.0,WILLIAM SALIBA,34,Pass,Accurate,1,1t,3,1,3,9,,,35.34,25.93,31.59,19.16,Pass
131375,423,FRANCIA,30184.0,WILLIAM SALIBA,14949.0,DAYOT UPAMECANO,34,Pass,Accurate,1,1t,3,3,3,11,,,31.59,19.16,30.29,38.61,Pass
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,17928.0,JULES KOUNDE',34,Pass,Accurate,1,1t,3,7,3,15,,,39.81,41.35,38.37,59.79,Pass
131375,423,FRANCIA,17928.0,JULES KOUNDE',11048.0,OUSMANE DEMBELE',34,Pass,Accurate,1,1t,3,9,3,17,,,38.37,59.79,42.84,65.69,Pass
131375,423,FRANCIA,11048.0,OUSMANE DEMBELE',17928.0,JULES KOUNDE',34,Pass,Accurate,1,1t,3,10,3,18,,,42.84,65.69,45.72,59.21,Pass
131375,423,FRANCIA,17928.0,JULES KOUNDE',7617.0,ANTOINE GRIEZMANN,34,Pass,Accurate,1,1t,3,11,3,19,,,45.72,59.21,54.66,64.97,Pass
131375,423,FRANCIA,7617.0,ANTOINE GRIEZMANN,17928.0,JULES KOUNDE',34,Pass,Accurate,1,1t,3,12,3,20,,,54.66,64.97,51.35,59.79,Pass
131375,423,FRANCIA,17928.0,JULES KOUNDE',,,23,"Duel 
Lost","Dribbling, Offensive",1,1t,3,14,3,26,,,58.13,61.08,,,Pass
131375,423,FRANCIA,17928.0,JULES KOUNDE',,,8,Dribbling,,1,1t,3,14,3,26,,,58.13,61.08,,,"Duel 
Lost"
131375,423,FRANCIA,17928.0,JULES KOUNDE',,,10,"Possession 
Lost",,1,1t,3,14,3,26,,,58.13,61.08,,,Dribbling
131375,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,9,"Duel 
Won","Dribbling, Defensive",1,1t,3,14,3,26,,,46.87,6.92,,,"Possession 
Lost"
131375,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,22,"Dribbling
 Suffered",,1,1t,3,14,3,26,,,46.87,6.92,,,"Duel 
Won"
131375,423,FRANCIA,7617.0,ANTOINE GRIEZMANN,,,9,"Duel 
Won","Tackle, Offensive",1,1t,3,15,3,27,,,57.26,59.64,,,"Dribbling
 Suffered"
131375,510,AUSTRIA,10852.0,MARCEL SABITZER,,,23,"Duel 
Lost","Tackle, Defensive",1,1t,3,15,3,27,,,47.74,8.36,,,"Duel 
Won"
131375,510,AUSTRIA,19406.0,KEVIN DANSO,,,11,Ball Recovery,,1,1t,3,15,3,27,,,46.87,6.92,,,"Duel 
Lost"
131375,423,FRANCIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,3,17,3,29,,,91.59,42.21,59.71,57.92,Ball Recovery
131375,510,AUSTRIA,19406.0,KEVIN DANSO,15732.0,PATRICK PENTZ,34,Pass,Accurate,1,1t,3,17,3,25,,,21.20,23.63,13.41,25.79,"Killer Pass
 Against"
131375,510,AUSTRIA,15732.0,PATRICK PENTZ,10852.0,MARCEL SABITZER,12,Killer Pass,"Verticalization, Without Goal",1,1t,3,17,3,29,,,13.41,25.79,45.29,10.08,Pass
131375,510,AUSTRIA,15732.0,PATRICK PENTZ,10852.0,MARCEL SABITZER,34,Pass,Accurate,1,1t,3,19,3,27,,,13.41,25.79,45.29,10.08,Killer Pass
131375,510,AUSTRIA,15732.0,PATRICK PENTZ,10852.0,MARCEL SABITZER,14,GK Play,"Pass, Verticalization",1,1t,3,19,3,26,,,13.41,25.79,45.29,10.08,Pass
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,,,9,"Duel 
Won",Without Goal Foul,1,1t,3,21,3,33,,,53.65,52.44,,,GK Play
131375,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,,,23,"Duel 
Lost",Without Goal Foul,1,1t,3,21,3,33,,,51.35,15.56,,,"Duel 
Won"
131375,510,AUSTRIA,10852.0,MARCEL SABITZER,20289.0,CHRISTOPH BAUMGARTNER,34,Pass,Accurate,1,1t,3,21,3,29,,,45.29,10.08,51.35,15.56,"Duel 
Lost"
131375,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,,,10,"Possession 
Lost",,1,1t,3,21,3,33,,,51.35,15.56,,,Pass
131375,510,AUSTRIA,,,,,927,Possession Phase,,1,1t,3,21,3,26,,,,,,,"Possession 
Lost"
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,,,9,"Duel 
Won","Aerial, Defensive",1,1t,3,22,3,34,,,53.65,52.44,,,Possession Phase
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,,,11,Ball Recovery,,1,1t,3,22,3,34,,,53.65,52.44,,,"Duel 
Won"
131375,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,,,23,"Duel 
Lost","Aerial, Offensive",1,1t,3,22,3,34,,,51.35,15.56,,,Ball Recovery
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,,,24,Foul Suffered,Generic,1,1t,3,24,3,31,,,53.65,52.44,,,"Duel 
Lost"
131375,510,AUSTRIA,20289.0,CHRISTOPH BAUMGARTNER,,,19,Foul,Generic,1,1t,3,24,3,31,,,51.35,15.56,,,Foul Suffered
131375,423,FRANCIA,17928.0,JULES KOUNDE',14949.0,DAYOT UPAMECANO,34,Pass,Accurate,1,1t,3,38,3,46,,,51.35,52.15,38.80,46.39,Foul
131375,423,FRANCIA,17928.0,JULES KOUNDE',,,3,Set Pieces,Central Free Kick,1,1t,3,38,4,32,,,51.35,52.15,38.80,46.39,Pass
131375,510,AUSTRIA,,,,,4,Set Pieces Against,Central Free Kick,1,1t,3,38,4,32,,,53.65,15.85,66.20,21.61,Set Pieces
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,30184.0,WILLIAM SALIBA,34,Pass,Accurate,1,1t,3,41,3,49,,,38.80,46.39,32.02,18.73,Set Pieces Against
131375,423,FRANCIA,,,,,927,Possession Phase,,1,1t,3,41,4,29,,,,,,,Pass
131375,423,FRANCIA,30184.0,WILLIAM SALIBA,21438.0,MIKE MAIGNAN,34,Pass,Accurate,1,1t,3,45,3,53,,,30.58,13.69,14.42,27.66,Possession Phase
131375,423,FRANCIA,21438.0,MIKE MAIGNAN,14949.0,DAYOT UPAMECANO,34,Pass,Accurate,1,1t,3,51,3,58,,,17.16,33.14,21.35,53.59,Pass
131375,423,FRANCIA,21438.0,MIKE MAIGNAN,14949.0,DAYOT UPAMECANO,14,GK Play,Pass,1,1t,3,51,3,58,,,17.16,33.14,21.35,53.59,Pass
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,21438.0,MIKE MAIGNAN,34,Pass,Accurate,1,1t,3,53,4,1,,,21.35,53.59,10.10,37.46,GK Play
131375,423,FRANCIA,21438.0,MIKE MAIGNAN,14949.0,DAYOT UPAMECANO,34,Pass,Accurate,1,1t,4,1,4,9,,,18.03,35.44,19.47,46.25,Pass
131375,423,FRANCIA,21438.0,MIKE MAIGNAN,14949.0,DAYOT UPAMECANO,14,GK Play,Pass,1,1t,4,1,4,8,,,18.03,35.44,19.47,46.25,Pass
131375,423,FRANCIA,14949.0,DAYOT UPAMECANO,11041.0,N'GOLO KANTE',34,Pass,Accurate,1,1t,4,10,4,18,,,31.73,51.86,40.10,37.31,GK Play
131375,423,FRANCIA,11041.0,N'GOLO KANTE',,,34,Pass,Inaccurate,1,1t,4,11,4,19,,,35.63,34.86,34.76,33.28,Pass
131375,510,AUSTRIA,19509.0,MICHAEL GREGORITSCH,,,704,Intercept,,1,1t,4,12,4,20,,,70.24,34.72,,,Pass
131375,423,FRANCIA,11041.0,N'GOLO KANTE',30184.0,WILLIAM SALIBA,34,Pass,Accurate,1,1t,4,14,4,22,,,33.32,31.26,30.00,23.77,Intercept
131375,423,FRANCIA,30184.0,WILLIAM SALIBA,11711.0,KYLIAN MBAPPE',34,Pass,Accurate,1,1t,4,18,4,26,,,34.04,24.06,43.56,11.96,Pass
131375,423,FRANCIA,11711.0,KYLIAN MBAPPE',15562.0,THEO BERNARD FRANCOIS HERNANDEZ,34,Pass,Accurate,1,1t,4,20,4,28,,,49.04,5.33,61.01,1.44,Pass
131375,423,FRANCIA,15562.0,THEO BERNARD FRANCOIS HERNANDEZ,,,9,"Duel 
Won",Without Goal Foul,1,1t,4,24,4,36,,,79.47,21.90,,,Pass
131375,510,AUSTRIA,19406.0,KEVIN DANSO,,,23,"Duel 
Lost",Without Goal Foul,1,1t,4,24,4,36,,,25.53,46.10,,,"Duel 
Won"
131375,423,FRANCIA,15562.0,THEO BERNARD FRANCOIS HERNANDEZ,,,24,Foul Suffered,Generic,1,1t,4,27,4,34,,,79.47,21.90,,,"Duel 
Lost"
131375,510,AUSTRIA,19406.0,KEVIN DANSO,,,19,Foul,Generic,1,1t,4,27,4,34,,,25.53,46.10,,,Foul Suffered
131375,423,FRANCIA,7617.0,ANTOINE GRIEZMANN,,,10,"Possession 
Lost",,1,1t,5,16,5,28,,,94.76,42.50,,,Foul
131375,510,AUSTRIA,16840.0,PHILLIPP MWENE,,,11,Ball Recovery,,1,1t,5,17,5,29,,,10.24,25.50,,,"Possession 
Lost"
131375,423,FRANCIA,7617.0,ANTOINE GRIEZMANN,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,5,18,5,26,,,79.62,24.06,94.76,42.50,Ball Recovery
131375,510,AUSTRIA,19406.0,KEVIN DANSO,,,704,Intercept,,1,1t,5,19,5,27,,,10.24,25.50,,,Pass
