Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131369,1,ITALIA,6438.0,NICOLO' BARELLA,,,1,"Offensive
Action",,1,1t,1,28,1,52,,,52.45,33.73,,,"Offensive
Action"
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,,,1,"Offensive
Action",,1,1t,1,28,1,52,,,52.45,33.73,,,"Offensive
Action"
131369,1,ITALIA,14684.0,GIANLUCA SCAMACCA,16122.0,RICCARDO CALAFIORI,34,Pass,Accurate,1,1t,1,28,1,36,,,52.45,33.73,36.13,30.35,"Offensive
Action"
131369,463,ALBANIA,36390.0,MARIO MITAJ,,,2,"Defensive
Action",,1,1t,1,28,1,52,,,52.55,34.27,,,Pass
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,2,"Defensive
Action",,1,1t,1,28,1,52,,,52.55,34.27,,,"Defensive
Action"
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,1,31,1,39,,,36.13,30.35,37.04,33.82,"Defensive
Action"
131369,1,ITALIA,,,,,927,Possession Phase,,1,1t,1,31,1,49,,,,,,,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,6438.0,NICOLO' BARELLA,34,Pass,Accurate,1,1t,1,33,1,41,,,40.32,31.08,45.89,24.79,Possession Phase
131369,1,ITALIA,6438.0,NICOLO' BARELLA,16122.0,RICCARDO CALAFIORI,34,Pass,Accurate,1,1t,1,37,1,45,,,55.74,19.42,66.41,9.21,Pass
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,6203.0,JORGE LUIZ FRELLO FILHO,34,Pass,Accurate,1,1t,1,41,1,49,,,71.43,12.12,64.86,31.45,Pass
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,,,10,"Possession 
Lost",,1,1t,1,41,1,53,,,92.41,52.87,,,Pass
131369,463,ALBANIA,36390.0,MARIO MITAJ,,,11,Ball Recovery,,1,1t,1,42,1,54,,,12.59,15.13,,,"Possession 
Lost"
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,1,43,1,51,,,65.68,37.01,92.41,52.87,Ball Recovery
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,10,"Possession 
Lost",,1,1t,1,44,1,56,,,14.05,10.03,,,Pass
131369,1,ITALIA,11798.0,FEDERICO CHIESA,,,11,Ball Recovery,,1,1t,1,45,1,57,,,90.95,57.97,,,"Possession 
Lost"
131369,463,ALBANIA,36390.0,MARIO MITAJ,,,704,Intercept,,1,1t,1,45,1,53,,,12.59,15.13,,,Ball Recovery
131369,463,ALBANIA,36390.0,MARIO MITAJ,26406.0,TAULANT SEFERI,34,Pass,Accurate,1,1t,1,45,1,53,,,12.59,15.13,17.61,7.20,Intercept
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,34,Pass,Inaccurate,1,1t,1,46,1,54,,,17.61,7.20,14.05,10.03,Pass
131369,1,ITALIA,11798.0,FEDERICO CHIESA,14684.0,GIANLUCA SCAMACCA,100,Side Balls,"Cut Back, Without Goal",1,1t,1,47,1,59,,,95.79,55.33,92.87,45.30,Pass
131369,463,ALBANIA,,,,,101,Side Balls Against,"Cut Back, Without Goal",1,1t,1,47,1,59,,,9.21,12.67,12.13,22.70,Side Balls
131369,1,ITALIA,14684.0,GIANLUCA SCAMACCA,7227.0,LORENZO PELLEGRINI,12,Killer Pass,"Assist, Without Goal",1,1t,1,48,2,0,,,92.87,45.30,91.23,37.19,Side Balls Against
131369,463,ALBANIA,,,,,27,"Assist
 Against",Without Goal,1,1t,1,48,2,0,,,12.13,22.70,13.77,30.81,Killer Pass
131369,463,ALBANIA,,,,,13,"Killer Pass
 Against","Assist, Without Goal",1,1t,1,48,2,0,,,12.13,22.70,13.77,30.81,"Assist
 Against"
131369,1,ITALIA,14684.0,GIANLUCA SCAMACCA,7227.0,LORENZO PELLEGRINI,28,Assist,Without Goal,1,1t,1,49,2,0,,,92.87,45.30,91.23,37.19,"Killer Pass
 Against"
131369,1,ITALIA,11798.0,FEDERICO CHIESA,14684.0,GIANLUCA SCAMACCA,34,Pass,"Accurate, To Penalty Area",1,1t,1,49,1,57,,,95.79,55.33,92.87,45.30,Assist
131369,463,ALBANIA,,,,,927,Possession Phase,,1,1t,1,49,1,53,,,,,,,Pass
131369,1,ITALIA,14684.0,GIANLUCA SCAMACCA,7227.0,LORENZO PELLEGRINI,34,Pass,"Accurate, To Penalty Area",1,1t,1,50,1,58,,,92.87,45.30,91.23,37.19,Possession Phase
131369,1,ITALIA,11798.0,FEDERICO CHIESA,,,1,"Offensive
Action",Promising Action,1,1t,1,51,1,57,,,95.79,55.33,,,Pass
131369,1,ITALIA,14684.0,GIANLUCA SCAMACCA,,,1,"Offensive
Action",Promising Action,1,1t,1,51,1,57,,,95.79,55.33,,,"Offensive
Action"
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,,,1,"Offensive
Action",Promising Action,1,1t,1,51,1,57,,,95.79,55.33,,,"Offensive
Action"
131369,463,ALBANIA,6142.0,THOMAS STRAKOSHA,,,2,"Defensive
Action",Promising Action,1,1t,1,51,1,57,,,9.21,12.67,,,"Offensive
Action"
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,,,5,Shot,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,1,52,2,4,0.00;28.32;1.71,105.00;39.68;1.71,91.59,36.37,105.00,39.68,"Defensive
Action"
131369,463,ALBANIA,,,,,6,Shot Against,"Promising Action, Right, From inside the Penalty Area, Off Target",1,1t,1,52,2,4,0.00;28.32;1.71,0.00;28.32;1.71,13.41,31.63,0.00,28.32,Shot
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,,,738,Ball Line Out,,1,1t,1,53,1,59,,,105.00,38.83,,,Shot Against
131369,1,ITALIA,,,,,927,Possession Phase,,1,1t,1,53,1,56,,,,,,,Ball Line Out
131369,463,ALBANIA,6142.0,THOMAS STRAKOSHA,,,739,GK Position,,1,1t,1,54,2,1,,,2.58,32.56,,,Possession Phase
131369,463,ALBANIA,6142.0,THOMAS STRAKOSHA,26406.0,TAULANT SEFERI,34,Pass,"Accurate, Goal Kick",1,1t,2,42,2,50,,,5.20,33.36,56.83,7.11,GK Position
131369,463,ALBANIA,6142.0,THOMAS STRAKOSHA,26406.0,TAULANT SEFERI,14,GK Play,Goal Kick,1,1t,2,43,2,50,,,5.20,33.36,56.83,7.11,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,23,"Duel 
Lost","Aerial, Defensive",1,1t,2,45,2,57,,,48.17,60.89,,,GK Play
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,9,"Duel 
Won","Aerial, Offensive",1,1t,2,45,2,57,,,56.83,7.11,,,"Duel 
Lost"
131369,463,ALBANIA,26406.0,TAULANT SEFERI,34988.0,ARMANDO BROJA,34,Pass,Accurate,1,1t,2,45,2,53,,,56.83,7.11,70.97,10.66,"Duel 
Won"
131369,463,ALBANIA,,,,,927,Possession Phase,,1,1t,2,45,2,50,,,,,,,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,,,9,"Duel 
Won",Without Goal Foul,1,1t,2,46,2,58,,,34.03,57.34,,,Possession Phase
131369,463,ALBANIA,34988.0,ARMANDO BROJA,,,23,"Duel 
Lost",Without Goal Foul,1,1t,2,46,2,58,,,70.97,10.66,,,"Duel 
Won"
131369,463,ALBANIA,34988.0,ARMANDO BROJA,,,10,"Possession 
Lost",,1,1t,2,46,2,58,,,70.97,10.66,,,"Duel 
Lost"
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,,,9,"Duel 
Won","Aerial, Defensive",1,1t,2,47,2,59,,,34.03,57.34,,,"Possession 
Lost"
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,,,11,Ball Recovery,,1,1t,2,47,2,59,,,34.03,57.34,,,"Duel 
Won"
131369,463,ALBANIA,34988.0,ARMANDO BROJA,,,23,"Duel 
Lost","Aerial, Offensive",1,1t,2,47,2,59,,,70.97,10.66,,,Ball Recovery
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,,,24,Foul Suffered,Generic,1,1t,2,48,2,55,,,34.03,57.34,,,"Duel 
Lost"
131369,463,ALBANIA,34988.0,ARMANDO BROJA,,,19,Foul,Generic,1,1t,2,48,2,55,,,70.97,10.66,,,Foul Suffered
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,2,58,3,6,,,33.75,58.98,23.17,51.59,Foul
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,3,Set Pieces,Lateral Free Kick,1,1t,2,58,4,4,,,33.75,58.98,23.17,51.59,Pass
131369,463,ALBANIA,,,,,4,Set Pieces Against,Lateral Free Kick,1,1t,2,58,4,4,,,71.25,9.02,81.83,16.41,Set Pieces
131369,1,ITALIA,,,,,927,Possession Phase,,1,1t,3,1,4,1,,,,,,,Set Pieces Against
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,16122.0,RICCARDO CALAFIORI,34,Pass,Accurate,1,1t,3,2,3,10,,,24.27,44.39,33.84,20.87,Possession Phase
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,7814.0,FEDERICO DIMARCO,34,Pass,Accurate,1,1t,3,6,3,14,,,39.87,14.58,49.63,4.92,Pass
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,16122.0,RICCARDO CALAFIORI,34,Pass,Accurate,1,1t,3,8,3,16,,,48.35,7.20,31.56,14.86,Pass
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,3,11,3,19,,,31.56,14.86,27.73,31.27,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,16122.0,RICCARDO CALAFIORI,34,Pass,Accurate,1,1t,3,19,3,27,,,39.41,27.89,45.25,13.95,Pass
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,6438.0,NICOLO' BARELLA,34,Pass,Accurate,1,1t,3,23,3,31,,,55.28,8.66,67.32,3.65,Pass
131369,1,ITALIA,6438.0,NICOLO' BARELLA,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,3,30,3,38,,,66.14,8.39,55.83,30.45,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,10593.0,GIOVANNI DI LORENZO,34,Pass,Accurate,1,1t,3,32,3,40,,,59.84,33.27,62.58,49.13,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,14083.0,DAVIDE FRATTESI,34,Pass,Accurate,1,1t,3,36,3,44,,,67.42,48.68,76.81,50.86,Pass
131369,1,ITALIA,14083.0,DAVIDE FRATTESI,10593.0,GIOVANNI DI LORENZO,34,Pass,Accurate,1,1t,3,37,3,45,,,76.81,50.86,66.41,50.23,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,14083.0,DAVIDE FRATTESI,34,Pass,Accurate,1,1t,3,38,3,46,,,67.51,53.32,79.27,54.42,Pass
131369,1,ITALIA,14083.0,DAVIDE FRATTESI,10593.0,GIOVANNI DI LORENZO,34,Pass,Accurate,1,1t,3,40,3,48,,,79.27,54.42,68.60,61.98,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,14083.0,DAVIDE FRATTESI,12,Killer Pass,"Verticalization, Without Goal",1,1t,3,41,3,53,,,70.06,60.98,79.82,58.98,Pass
131369,463,ALBANIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,3,41,3,53,,,34.94,7.02,25.18,9.02,Killer Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,14083.0,DAVIDE FRATTESI,34,Pass,Accurate,1,1t,3,43,3,51,,,70.06,60.98,79.82,58.98,"Killer Pass
 Against"
131369,1,ITALIA,14083.0,DAVIDE FRATTESI,11798.0,FEDERICO CHIESA,34,Pass,Accurate,1,1t,3,44,3,52,,,79.82,58.98,81.83,66.18,Pass
131369,1,ITALIA,11798.0,FEDERICO CHIESA,10593.0,GIOVANNI DI LORENZO,34,Pass,Accurate,1,1t,3,46,3,54,,,81.83,66.18,68.87,64.72,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,3,49,3,57,,,69.15,61.35,57.02,45.39,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,16122.0,RICCARDO CALAFIORI,34,Pass,Accurate,1,1t,3,51,3,59,,,57.02,45.39,64.31,22.51,Pass
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,,,10,"Possession 
Lost",,1,1t,3,54,4,6,,,84.93,28.26,,,Pass
131369,463,ALBANIA,25333.0,KRISTJAN ASLLANI,,,11,Ball Recovery,,1,1t,3,55,4,7,,,20.07,39.74,,,"Possession 
Lost"
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,,,34,Pass,Inaccurate,1,1t,3,56,4,4,,,81.92,19.23,84.93,28.26,Ball Recovery
131369,1,ITALIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,3,56,4,8,,,87.30,25.98,80.92,25.98,Pass
131369,463,ALBANIA,7332.0,ARLIND AJETI,16535.0,NEDIM BAJRAMI,12,Killer Pass,"Verticalization, Without Goal",1,1t,3,56,4,8,,,17.70,42.02,24.08,42.02,"Killer Pass
 Against"
131369,463,ALBANIA,25333.0,KRISTJAN ASLLANI,7332.0,ARLIND AJETI,34,Pass,Accurate,1,1t,3,57,4,5,,,20.16,39.20,17.70,42.02,Killer Pass
131369,463,ALBANIA,7332.0,ARLIND AJETI,16535.0,NEDIM BAJRAMI,34,Pass,Accurate,1,1t,3,58,4,6,,,17.70,42.02,24.08,42.02,Pass
131369,463,ALBANIA,,,,,927,Possession Phase,,1,1t,4,1,4,10,,,,,,,Pass
131369,463,ALBANIA,16535.0,NEDIM BAJRAMI,,,34,Pass,Inaccurate,1,1t,4,2,4,10,,,28.46,41.93,73.44,4.19,Possession Phase
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,9,"Duel 
Won",Without Goal Foul,1,1t,4,6,4,18,,,27.55,65.17,,,Pass
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,23,"Duel 
Lost",Without Goal Foul,1,1t,4,6,4,18,,,77.45,2.83,,,"Duel 
Won"
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,10,"Possession 
Lost",,1,1t,4,6,4,18,,,77.45,2.83,,,"Duel 
Lost"
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,11,Ball Recovery,,1,1t,4,7,4,19,,,27.55,65.17,,,"Possession 
Lost"
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,24,Foul Suffered,Generic,1,1t,4,8,4,15,,,27.55,65.17,,,Ball Recovery
131369,463,ALBANIA,26406.0,TAULANT SEFERI,,,19,Foul,Generic,1,1t,4,8,4,15,,,77.45,2.83,,,Foul Suffered
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,6203.0,JORGE LUIZ FRELLO FILHO,34,Pass,Accurate,1,1t,4,21,4,29,,,28.64,63.53,23.90,50.41,Foul
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,3,Set Pieces,Lateral Free Kick,1,1t,4,21,5,0,,,28.64,63.53,23.90,50.41,Pass
131369,463,ALBANIA,,,,,4,Set Pieces Against,Lateral Free Kick,1,1t,4,21,5,0,,,76.36,4.47,81.10,17.59,Set Pieces
131369,1,ITALIA,,,,,927,Possession Phase,,1,1t,4,24,4,57,,,,,,,Set Pieces Against
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,4,26,4,34,,,33.30,45.39,32.11,26.34,Possession Phase
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,11798.0,FEDERICO CHIESA,34,Pass,Accurate,1,1t,4,31,4,39,,,43.42,26.71,76.90,67.18,Pass
131369,1,ITALIA,11798.0,FEDERICO CHIESA,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,4,34,4,42,,,76.90,67.18,88.67,54.05,Pass
131369,463,ALBANIA,10288.0,BERAT DJIMSITI,,,34,Pass,Inaccurate,1,1t,4,36,4,44,,,16.33,13.95,45.98,6.56,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,12940.0,ALESSANDRO BASTONI,34,Pass,Accurate,1,1t,4,41,4,49,,,59.30,66.82,47.35,50.04,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,6438.0,NICOLO' BARELLA,34,Pass,Accurate,1,1t,4,43,4,51,,,47.98,46.21,56.19,40.47,Pass
131369,1,ITALIA,6438.0,NICOLO' BARELLA,7814.0,FEDERICO DIMARCO,34,Pass,Accurate,1,1t,4,50,4,58,,,68.78,20.69,81.46,4.47,Pass
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,,,100,Side Balls,"Cross/TB Blocked, Without Goal",1,1t,4,50,5,2,,,83.65,2.46,85.57,4.92,Pass
131369,463,ALBANIA,,,,,101,Side Balls Against,"Cross/TB Blocked, Without Goal",1,1t,4,50,5,2,,,21.35,65.54,19.43,63.08,Side Balls
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,,,34,Pass,Inaccurate,1,1t,4,52,5,0,,,83.65,2.46,85.57,4.92,Side Balls Against
131369,463,ALBANIA,46129.0,JASIR ASANI,,,704,Intercept,,1,1t,4,52,5,0,,,19.43,63.08,,,Pass
131369,463,ALBANIA,46129.0,JASIR ASANI,,,738,Ball Line Out,,1,1t,4,54,5,0,,,20.98,68.00,,,Intercept
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,7227.0,LORENZO PELLEGRINI,34,Pass,Accurate,1,1t,5,13,5,21,,,80.10,0.00,82.38,6.84,Ball Line Out
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,,,1,"Offensive
Action",,1,1t,5,14,5,35,,,80.10,0.00,,,Pass
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,,,1,"Offensive
Action",,1,1t,5,14,5,35,,,80.10,0.00,,,"Offensive
Action"
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,,,1,"Offensive
Action",,1,1t,5,14,5,35,,,80.10,0.00,,,"Offensive
Action"
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,1,"Offensive
Action",,1,1t,5,14,5,35,,,80.10,0.00,,,"Offensive
Action"
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,7814.0,FEDERICO DIMARCO,34,Pass,Accurate,1,1t,5,14,5,22,,,82.38,6.84,81.46,1.46,"Offensive
Action"
131369,463,ALBANIA,46129.0,JASIR ASANI,,,2,"Defensive
Action",,1,1t,5,14,5,35,,,24.90,68.00,,,Pass
131369,463,ALBANIA,6403.0,ELSEID HYSAJ,,,2,"Defensive
Action",,1,1t,5,14,5,35,,,24.90,68.00,,,"Defensive
Action"
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,7227.0,LORENZO PELLEGRINI,34,Pass,Accurate,1,1t,5,16,5,24,,,81.19,2.83,85.84,2.64,"Defensive
Action"
131369,1,ITALIA,7814.0,FEDERICO DIMARCO,,,3,Set Pieces,Throw-in,1,1t,5,16,5,22,,,80.10,0.00,82.38,6.84,Pass
131369,463,ALBANIA,,,,,4,Set Pieces Against,Throw-in,1,1t,5,16,5,22,,,24.90,68.00,22.62,61.16,Set Pieces
131369,1,ITALIA,,,,,927,Possession Phase,,1,1t,5,17,5,32,,,,,,,Set Pieces Against
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,6203.0,JORGE LUIZ FRELLO FILHO,34,Pass,Accurate,1,1t,5,18,5,26,,,79.64,2.83,68.15,13.58,Possession Phase
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,10593.0,GIOVANNI DI LORENZO,34,Pass,Accurate,1,1t,5,20,5,28,,,68.15,13.58,61.30,41.93,Pass
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,10,"Possession 
Lost",,1,1t,5,22,5,34,,,102.26,25.07,,,Pass
131369,463,ALBANIA,46129.0,JASIR ASANI,,,11,Ball Recovery,,1,1t,5,23,5,35,,,2.74,42.93,,,"Possession 
Lost"
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,5,24,5,32,,,69.15,40.02,102.26,25.07,Ball Recovery
131369,463,ALBANIA,6403.0,ELSEID HYSAJ,,,704,Intercept,,1,1t,5,26,5,34,,,2.74,42.93,,,Pass
131369,463,ALBANIA,46129.0,JASIR ASANI,,,10,"Possession 
Lost",,1,1t,5,30,5,42,,,52.91,32.36,,,Intercept
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,,,11,Ball Recovery,,1,1t,5,31,5,43,,,52.09,35.64,,,"Possession 
Lost"
131369,463,ALBANIA,46129.0,JASIR ASANI,,,34,Pass,Inaccurate,1,1t,5,32,5,40,,,1.28,58.79,52.91,32.36,Ball Recovery
131369,463,ALBANIA,,,,,927,Possession Phase,,1,1t,5,32,5,38,,,,,,,Pass
131369,1,ITALIA,12940.0,ALESSANDRO BASTONI,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,Possession Phase
131369,1,ITALIA,10593.0,GIOVANNI DI LORENZO,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,"Offensive
Action"
131369,1,ITALIA,16122.0,RICCARDO CALAFIORI,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,"Offensive
Action"
131369,1,ITALIA,6438.0,NICOLO' BARELLA,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,"Offensive
Action"
131369,1,ITALIA,11798.0,FEDERICO CHIESA,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,"Offensive
Action"
131369,1,ITALIA,6203.0,JORGE LUIZ FRELLO FILHO,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,"Offensive
Action"
131369,1,ITALIA,7227.0,LORENZO PELLEGRINI,,,1,"Offensive
Action",,1,1t,5,35,6,26,,,52.09,35.64,,,"Offensive
Action"
