Match ID,Team ID,Team Name,Player From ID,Player From Name,Player To ID,Player To Name,Event ID,Event Description,Tags,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Intersection Point,Intersection Point Norm,Start X,Start Y,End X,End Y,Next Event Description
131355,467,SERBIA,8087.0,FILIP MLADENOVIC,,,34,Pass,"Inaccurate, To Penalty Area",1,1t,0,37,0,45,,,80.94,4.26,92.97,36.62,Side Balls Against
131355,467,SERBIA,8087.0,FILIP MLADENOVIC,,,20,Cross,Without Goal,1,1t,0,38,0,50,,,80.94,4.26,92.97,36.62,Pass
131355,516,SLOVENIA,17403.0,JAKA BIJOL,,,21,Cross Against,Without Goal,1,1t,0,38,0,50,,,24.06,63.74,12.03,31.38,Cross
131355,467,SERBIA,7569.0,ALEKSANDAR MITROVIC,,,23,"Duel 
Lost","Aerial, Offensive",1,1t,0,39,0,51,,,92.97,36.62,,,Cross Against
131355,516,SLOVENIA,17403.0,JAKA BIJOL,,,9,"Duel 
Won","Aerial, Defensive",1,1t,0,39,0,51,,,12.03,31.38,,,"Duel 
Lost"
131355,467,SERBIA,7570.0,DUSAN TADIC,,,23,"Duel 
Lost","Aerial, Offensive",1,1t,0,41,0,53,,,86.95,36.19,,,"Duel 
Won"
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,,,9,"Duel 
Won","Aerial, Defensive",1,1t,0,41,0,53,,,18.05,31.81,,,"Duel 
Lost"
131355,467,SERBIA,13365.0,ANDRIJA ZIVKOVIC,16827.0,DUSAN VLAHOVIC,12,Killer Pass,"Verticalization, Without Goal",1,1t,0,42,0,54,,,85.31,50.29,90.34,47.45,"Duel 
Won"
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,,,34,Pass,Inaccurate,1,1t,0,42,0,50,,,17.61,31.38,24.72,21.21,Killer Pass
131355,516,SLOVENIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,0,42,0,54,,,19.69,17.71,14.66,20.55,Pass
131355,467,SERBIA,23948.0,IVAN ILIC,13365.0,ANDRIJA ZIVKOVIC,34,Pass,Accurate,1,1t,0,43,0,51,,,80.28,46.79,85.31,50.29,"Killer Pass
 Against"
131355,467,SERBIA,13365.0,ANDRIJA ZIVKOVIC,16827.0,DUSAN VLAHOVIC,34,Pass,"Accurate, To Penalty Area",1,1t,0,44,0,52,,,85.31,50.29,90.34,47.45,Pass
131355,467,SERBIA,16827.0,DUSAN VLAHOVIC,,,34,Pass,Inaccurate,1,1t,0,45,0,53,,,90.34,47.45,86.41,45.26,Pass
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,34,Pass,Inaccurate,1,1t,0,47,0,55,,,18.59,22.74,39.81,33.23,Pass
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,34,Pass,Inaccurate,1,1t,0,49,0,57,,,65.95,36.41,65.84,37.28,Pass
131355,516,SLOVENIA,27995.0,BENJAMIN SESKO,,,704,Intercept,,1,1t,0,49,0,57,,,39.16,30.72,,,Pass
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,,,10,"Possession 
Lost","Ball Out, Own Possession lost",1,1t,0,51,1,3,,,93.63,0.00,,,Intercept
131355,516,SLOVENIA,,,,,11,Ball Recovery,,1,1t,0,52,1,4,,,11.37,68.00,,,"Possession 
Lost"
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,,,34,Pass,"Inaccurate, Line Out",1,1t,0,53,1,1,,,48.02,28.97,93.63,0.00,Ball Recovery
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,,,738,Ball Line Out,,1,1t,0,56,1,2,,,93.63,0.00,,,Pass
131355,516,SLOVENIA,30898.0,ZAN KARNICNIK,9064.0,ANDRAZ SPORAR,34,Pass,Accurate,1,1t,1,16,1,24,,,15.75,67.56,37.41,65.70,Ball Line Out
131355,467,SERBIA,11563.0,SASA LUKIC,,,23,"Duel 
Lost","Tackle, Defensive",1,1t,1,17,1,29,,,67.59,2.30,,,Pass
131355,516,SLOVENIA,9064.0,ANDRAZ SPORAR,,,9,"Duel 
Won","Tackle, Offensive",1,1t,1,17,1,29,,,37.41,65.70,,,"Duel 
Lost"
131355,467,SERBIA,,,,,4,Set Pieces Against,Throw-in,1,1t,1,18,1,24,,,89.25,0.44,67.59,2.30,"Duel 
Won"
131355,516,SLOVENIA,9064.0,ANDRAZ SPORAR,,,34,Pass,Inaccurate,1,1t,1,18,1,26,,,37.41,65.70,39.48,63.30,Set Pieces Against
131355,516,SLOVENIA,30898.0,ZAN KARNICNIK,,,3,Set Pieces,Throw-in,1,1t,1,18,1,24,,,15.75,67.56,37.41,65.70,Pass
131355,467,SERBIA,11563.0,SASA LUKIC,,,34,Pass,Inaccurate,1,1t,1,19,1,27,,,65.52,4.70,72.08,11.92,Set Pieces
131355,516,SLOVENIA,,,,,927,Possession Phase,,1,1t,1,19,1,30,,,,,,,Pass
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,,,34,Pass,Inaccurate,1,1t,1,20,1,28,,,32.92,56.08,45.28,53.68,Possession Phase
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,,,34,Pass,"Inaccurate, Line Out, To Penalty Area",1,1t,1,23,1,31,,,59.72,14.32,105.00,19.90,Pass
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,,,738,Ball Line Out,,1,1t,1,27,1,33,,,105.00,19.90,,,Pass
131355,516,SLOVENIA,7660.0,JAN OBLAK,59411.0,ERIK JANZA,34,Pass,"Accurate, Goal Kick",1,1t,1,39,1,47,,,5.47,33.78,15.53,5.68,Ball Line Out
131355,516,SLOVENIA,7660.0,JAN OBLAK,59411.0,ERIK JANZA,14,GK Play,Goal Kick,1,1t,1,40,1,47,,,5.47,33.78,15.53,5.68,Pass
131355,516,SLOVENIA,59411.0,ERIK JANZA,27995.0,BENJAMIN SESKO,34,Pass,Accurate,1,1t,1,43,1,51,,,19.25,5.03,49.66,9.95,GK Play
131355,516,SLOVENIA,27995.0,BENJAMIN SESKO,,,10,"Possession 
Lost",,1,1t,1,43,1,55,,,67.05,11.37,,,Pass
131355,516,SLOVENIA,,,,,927,Possession Phase,,1,1t,1,43,1,51,,,,,,,"Possession 
Lost"
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,,,11,Ball Recovery,,1,1t,1,44,1,56,,,37.95,56.63,,,Possession Phase
131355,516,SLOVENIA,27995.0,BENJAMIN SESKO,,,34,Pass,Inaccurate,1,1t,1,45,1,53,,,49.66,9.95,67.05,11.37,Ball Recovery
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,11563.0,SASA LUKIC,34,Pass,Accurate,1,1t,1,47,1,55,,,40.03,55.21,45.06,51.71,Pass
131355,467,SERBIA,11563.0,SASA LUKIC,12262.0,MILOS VELJKOVIC,34,Pass,Accurate,1,1t,1,48,1,56,,,45.06,51.71,37.19,55.10,Pass
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,10,"Possession 
Lost",,1,1t,1,48,2,0,,,32.05,34.22,,,Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,22425.0,STRAHINJA PAVLOVIC,34,Pass,Accurate,1,1t,1,49,1,57,,,37.19,55.10,32.05,34.22,"Possession 
Lost"
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,,,11,Ball Recovery,,1,1t,1,49,2,1,,,72.95,33.78,,,Pass
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,737,Bad Ball Control,,1,1t,1,51,1,57,,,32.05,34.22,,,Ball Recovery
131355,467,SERBIA,,,,,927,Possession Phase,,1,1t,1,51,1,57,,,,,,,Bad Ball Control
131355,516,SLOVENIA,,,,,927,Possession Phase,,1,1t,1,57,2,2,,,,,,,Possession Phase
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,9,"Duel 
Won","Dribbling, Defensive",1,1t,1,58,2,10,,,14.98,1.64,,,Possession Phase
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,22,"Dribbling
 Suffered",,1,1t,1,58,2,10,,,14.98,1.64,,,"Duel 
Won"
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,,,23,"Duel 
Lost","Dribbling, Offensive",1,1t,1,58,2,10,,,90.02,66.36,,,"Dribbling
 Suffered"
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,,,8,Dribbling,,1,1t,1,58,2,10,,,90.02,66.36,,,"Duel 
Lost"
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,738,Ball Line Out,,1,1t,1,59,2,5,,,13.56,0.00,,,Dribbling
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,,,2,"Defensive
Action",,1,1t,2,6,2,53,,,12.69,0.66,,,Ball Line Out
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Defensive
Action"
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,30898.0,ZAN KARNICNIK,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,13500.0,JAN MLAKAR,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,59411.0,ERIK JANZA,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,70169.0,VANJA DRKUSIC,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,27995.0,BENJAMIN SESKO,,,1,"Offensive
Action",,1,1t,2,6,2,53,,,92.31,67.34,,,"Offensive
Action"
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,23908.0,ADAM GNEZDA CERIN,34,Pass,Accurate,1,1t,2,6,2,14,,,92.31,67.34,80.50,65.27,"Offensive
Action"
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,30898.0,ZAN KARNICNIK,34,Pass,Accurate,1,1t,2,7,2,15,,,80.50,65.27,83.78,65.49,Pass
131355,467,SERBIA,,,,,4,Set Pieces Against,Throw-in,1,1t,2,8,2,14,,,12.69,0.66,24.50,2.73,Pass
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,,,3,Set Pieces,Throw-in,1,1t,2,8,2,14,,,92.31,67.34,80.50,65.27,Set Pieces Against
131355,516,SLOVENIA,,,,,927,Possession Phase,,1,1t,2,9,2,50,,,,,,,Set Pieces
131355,516,SLOVENIA,30898.0,ZAN KARNICNIK,25095.0,TIMI MAX ELSNIK,34,Pass,Accurate,1,1t,2,11,2,19,,,77.77,65.49,66.50,60.13,Possession Phase
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,13500.0,JAN MLAKAR,34,Pass,Accurate,1,1t,2,12,2,20,,,66.50,60.13,77.22,28.42,Pass
131355,516,SLOVENIA,13500.0,JAN MLAKAR,59411.0,ERIK JANZA,34,Pass,Accurate,1,1t,2,17,2,25,,,74.70,21.43,80.06,1.53,Pass
131355,516,SLOVENIA,59411.0,ERIK JANZA,23908.0,ADAM GNEZDA CERIN,34,Pass,Accurate,1,1t,2,21,2,29,,,77.87,3.72,61.36,21.76,Pass
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,70169.0,VANJA DRKUSIC,34,Pass,Accurate,1,1t,2,23,2,31,,,61.36,21.76,46.27,39.68,Pass
131355,516,SLOVENIA,70169.0,VANJA DRKUSIC,30898.0,ZAN KARNICNIK,34,Pass,Accurate,1,1t,2,26,2,34,,,45.83,42.75,63.66,66.03,Pass
131355,516,SLOVENIA,30898.0,ZAN KARNICNIK,8052.0,PETAR STOJANOVIC,34,Pass,Accurate,1,1t,2,30,2,38,,,73.50,65.81,72.95,62.21,Pass
131355,467,SERBIA,,,,,13,"Killer Pass
 Against","Verticalization, Without Goal",1,1t,2,33,2,45,,,33.91,18.59,21.00,25.36,Pass
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,25095.0,TIMI MAX ELSNIK,34,Pass,Accurate,1,1t,2,33,2,41,,,72.41,60.13,71.20,51.05,"Killer Pass
 Against"
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,27995.0,BENJAMIN SESKO,12,Killer Pass,"Verticalization, Without Goal",1,1t,2,33,2,45,,,71.09,49.41,84.00,42.64,Pass
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,27995.0,BENJAMIN SESKO,34,Pass,Accurate,1,1t,2,35,2,43,,,71.09,49.41,84.00,42.64,Killer Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,,,9,"Duel 
Won","Tackle, Defensive",1,1t,2,37,2,49,,,21.00,25.36,,,Pass
131355,516,SLOVENIA,27995.0,BENJAMIN SESKO,,,23,"Duel 
Lost","Tackle, Offensive",1,1t,2,37,2,49,,,84.00,42.64,,,"Duel 
Won"
131355,516,SLOVENIA,8052.0,PETAR STOJANOVIC,27995.0,BENJAMIN SESKO,34,Pass,Accurate,1,1t,2,39,2,47,,,76.67,51.05,84.22,51.27,"Duel 
Lost"
131355,516,SLOVENIA,27995.0,BENJAMIN SESKO,23908.0,ADAM GNEZDA CERIN,34,Pass,Accurate,1,1t,2,42,2,50,,,80.94,44.71,75.14,39.90,Pass
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,10,"Possession 
Lost","Ball Out, Own Possession lost",1,1t,2,43,2,55,,,86.19,0.00,,,Pass
131355,467,SERBIA,,,,,11,Ball Recovery,,1,1t,2,44,2,56,,,18.81,68.00,,,"Possession 
Lost"
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,34,Pass,"Inaccurate, Line Out",1,1t,2,45,2,53,,,75.14,39.90,86.19,0.00,Ball Recovery
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,738,Ball Line Out,,1,1t,2,47,2,53,,,86.19,0.00,,,Pass
131355,467,SERBIA,13365.0,ANDRIJA ZIVKOVIC,7569.0,ALEKSANDAR MITROVIC,34,Pass,Accurate,1,1t,3,9,3,17,,,19.25,68.00,44.41,58.38,Ball Line Out
131355,467,SERBIA,7569.0,ALEKSANDAR MITROVIC,,,9,"Duel 
Won","Aerial, Offensive",1,1t,3,11,3,23,,,44.41,58.38,,,Pass
131355,467,SERBIA,13365.0,ANDRIJA ZIVKOVIC,,,3,Set Pieces,Throw-in,1,1t,3,11,3,17,,,19.25,68.00,44.41,58.38,"Duel 
Won"
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,,,23,"Duel 
Lost","Aerial, Defensive",1,1t,3,11,3,23,,,60.59,9.62,,,Set Pieces
131355,516,SLOVENIA,,,,,4,Set Pieces Against,Throw-in,1,1t,3,11,3,17,,,85.75,0.00,60.59,9.62,"Duel 
Lost"
131355,467,SERBIA,7569.0,ALEKSANDAR MITROVIC,8087.0,FILIP MLADENOVIC,34,Pass,Accurate,1,1t,3,12,3,20,,,44.41,58.38,41.23,30.94,Set Pieces Against
131355,467,SERBIA,11563.0,SASA LUKIC,,,10,"Possession 
Lost",,1,1t,3,12,3,24,,,37.73,33.13,,,Pass
131355,467,SERBIA,,,,,927,Possession Phase,,1,1t,3,12,3,22,,,,,,,"Possession 
Lost"
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,11,Ball Recovery,,1,1t,3,13,3,25,,,67.27,34.87,,,Possession Phase
131355,467,SERBIA,8087.0,FILIP MLADENOVIC,11563.0,SASA LUKIC,34,Pass,Accurate,1,1t,3,14,3,22,,,41.23,30.94,37.73,33.13,Ball Recovery
131355,467,SERBIA,11563.0,SASA LUKIC,,,23,"Duel 
Lost","Tackle, Offensive",1,1t,3,18,3,30,,,27.89,30.83,,,Pass
131355,516,SLOVENIA,9064.0,ANDRAZ SPORAR,,,9,"Duel 
Won","Tackle, Defensive",1,1t,3,18,3,30,,,77.11,37.17,,,"Duel 
Lost"
131355,467,SERBIA,11893.0,PREDRAG RAJKOVIC,,,2,"Defensive
Action",,1,1t,3,20,3,26,,,30.41,29.74,,,"Duel 
Won"
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,1,"Offensive
Action",,1,1t,3,20,3,26,,,74.59,38.26,,,"Defensive
Action"
131355,467,SERBIA,,,,,6,Shot Against,"GK Save, Right, From outside the Penalty Area, On Target",1,1t,3,21,3,33,0.00;34.23;0.15,0.00;34.23;0.15,21.66,25.25,3.11,31.88,"Offensive
Action"
131355,516,SLOVENIA,23908.0,ADAM GNEZDA CERIN,,,5,Shot,"On Target, GK Save, Right, From outside the Penalty Area",1,1t,3,21,3,33,0.00;34.23;0.15,105.00;33.77;0.15,83.34,42.75,101.89,36.12,Shot Against
131355,516,SLOVENIA,,,,,927,Possession Phase,,1,1t,3,22,3,24,,,,,,,Shot
131355,467,SERBIA,11893.0,PREDRAG RAJKOVIC,,,739,GK Position,,1,1t,3,23,3,30,,,3.11,31.88,,,Possession Phase
131355,467,SERBIA,11893.0,PREDRAG RAJKOVIC,,,16,GK Save,"Hand, Held",1,1t,3,23,3,30,,,3.11,31.88,,,GK Position
131355,467,SERBIA,,,,,927,Possession Phase,,1,1t,3,24,4,38,,,,,,,GK Save
131355,467,SERBIA,,,,,284,Video interruption,,1,1t,3,29,3,35,,,,,,,Possession Phase
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,14076.0,NIKOLA MILENKOVIC,34,Pass,Accurate,1,1t,3,36,3,44,,,14.55,17.16,13.67,32.14,Video interruption
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,12262.0,MILOS VELJKOVIC,34,Pass,Accurate,1,1t,3,42,3,50,,,21.98,35.53,20.56,53.24,Pass
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,,,34,Pass,Inaccurate,1,1t,3,43,4,3,,,20.78,1.86,45.83,18.69,Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,13365.0,ANDRIJA ZIVKOVIC,34,Pass,Accurate,1,1t,3,44,3,52,,,20.56,53.24,32.92,65.16,Pass
131355,467,SERBIA,13365.0,ANDRIJA ZIVKOVIC,23948.0,IVAN ILIC,34,Pass,Accurate,1,1t,3,46,3,54,,,31.39,60.89,29.31,54.77,Pass
131355,467,SERBIA,23948.0,IVAN ILIC,12262.0,MILOS VELJKOVIC,34,Pass,Accurate,1,1t,3,47,3,55,,,29.31,54.77,18.16,55.43,Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,22425.0,STRAHINJA PAVLOVIC,34,Pass,Accurate,1,1t,3,51,3,59,,,13.34,49.20,20.78,1.86,Pass
131355,516,SLOVENIA,25095.0,TIMI MAX ELSNIK,,,34,Pass,Inaccurate,1,1t,3,56,4,4,,,59.17,49.31,74.16,46.46,Pass
131355,467,SERBIA,23948.0,IVAN ILIC,12262.0,MILOS VELJKOVIC,34,Pass,Accurate,1,1t,4,4,4,12,,,18.81,38.48,23.30,50.84,Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,7570.0,DUSAN TADIC,34,Pass,Accurate,1,1t,4,6,4,14,,,23.30,50.84,27.23,62.42,Pass
131355,467,SERBIA,7570.0,DUSAN TADIC,12262.0,MILOS VELJKOVIC,34,Pass,Accurate,1,1t,4,10,4,18,,,28.44,60.78,24.72,55.65,Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,23948.0,IVAN ILIC,34,Pass,Accurate,1,1t,4,13,4,21,,,26.69,54.44,32.59,51.82,Pass
131355,467,SERBIA,23948.0,IVAN ILIC,12262.0,MILOS VELJKOVIC,34,Pass,Accurate,1,1t,4,14,4,22,,,32.59,51.82,25.38,53.79,Pass
131355,467,SERBIA,12262.0,MILOS VELJKOVIC,14076.0,NIKOLA MILENKOVIC,34,Pass,Accurate,1,1t,4,15,4,23,,,25.38,53.79,23.63,34.33,Pass
131355,467,SERBIA,14076.0,NIKOLA MILENKOVIC,22425.0,STRAHINJA PAVLOVIC,34,Pass,Accurate,1,1t,4,21,4,29,,,28.55,30.83,26.91,12.03,Pass
131355,467,SERBIA,22425.0,STRAHINJA PAVLOVIC,11893.0,PREDRAG RAJKOVIC,34,Pass,Accurate,1,1t,4,23,4,31,,,26.91,12.03,6.78,22.74,Pass
